Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","PCH [°C]","CPU [°C]","Vtt [V]","+3.3V [V]","+12V [V]","VIN3 [V]","iGPU VAXG [V]","Vcore [V]","DDR A/B [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.9.2019,17:16:15.183,4917,7583,39.3,2813,5335,34.5,0.9,1.031,1.041,1.021,1.031,1596.4,1596.4,1596.4,1596.4,99.8,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,2.0,0.3,100.0,16,16,16,16,33,34,32,33,72,71,73,72,34,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,33,34,7.111,1.372,7.6,0.2,77.6,5.3,0.5,4.1,1.4,3.6,1.5,1.6,1.0,0.0,0.0,0.0,0.2,93.9,94.1,94.3,97.0,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.852,1.536,3.384,3.288,875,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.001,3755,1933,44,0.675,0,139.0,202.5,544.0,1.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,1.420,0.053,0,
13.9.2019,17:16:17.416,4917,7583,39.3,2813,5335,34.5,0.9,1.021,1.011,1.041,1.031,1596.4,1596.4,1596.4,1596.4,99.8,0.6,0.0,4.8,0.0,0.7,0.0,0.7,1.3,4.8,1.0,100.0,16,16,16,16,32,34,32,33,73,71,73,72,32,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,33,35,7.152,1.413,7.8,0.1,77.5,4.6,0.5,5.6,1.0,2.0,1.6,2.4,1.2,0.4,0.0,0.2,0.0,94.1,93.1,95.5,96.2,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.948,1.536,3.384,3.288,876,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.062,3755,1933,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,0.202,0.000,0,
13.9.2019,17:16:19.624,4917,7583,39.3,2813,5335,34.5,0.9,1.021,1.041,1.031,1.021,1596.4,1596.4,1596.4,1596.4,99.8,2.8,0.0,2.8,0.7,2.7,0.0,0.0,1.4,2.8,1.3,100.0,16,16,16,16,33,32,33,30,72,73,72,75,33,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.171,1.433,7.5,0.9,75.5,5.5,0.4,5.4,1.1,2.3,1.1,1.6,1.2,0.8,0.0,0.3,0.0,92.8,90.7,95.8,97.0,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,876,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.6,0.6,0.000,0.003,3755,1933,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,0.139,0.123,0,
13.9.2019,17:16:21.863,4917,7583,39.3,2813,5335,34.5,0.9,1.031,1.041,1.011,1.021,1596.4,1596.4,1596.4,1596.4,99.8,0.7,0.0,4.2,0.0,0.7,0.0,0.7,0.7,4.2,0.9,100.0,16,16,16,16,31,32,31,34,74,73,74,71,31,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.160,1.420,7.8,1.2,76.9,4.8,0.2,5.7,1.3,1.9,1.3,2.9,1.2,1.2,1.4,0.0,0.6,93.5,91.1,96.4,95.2,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.900,1.536,3.384,3.288,875,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3755,1933,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,1.275,0.000,0,
13.9.2019,17:16:24.076,4917,7583,39.3,2813,5335,34.5,0.9,1.031,1.011,1.021,1.021,1596.4,1596.4,1596.4,1596.4,99.8,0.0,0.0,2.1,2.1,2.1,0.0,1.3,0.7,2.1,1.0,100.0,16,16,16,16,32,30,33,32,73,75,72,73,33,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.087,1.350,7.8,0.0,78.9,5.6,0.8,4.6,1.0,1.8,1.0,1.5,1.2,0.0,0.0,0.0,0.0,92.9,94.1,96.7,97.0,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,875,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.023,3755,1933,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,1.538,1.033,0,
13.9.2019,17:16:26.272,4917,7583,39.3,2813,5335,34.5,0.9,1.031,1.021,1.021,1.021,1596.4,1596.4,1596.4,1596.4,99.8,2.8,1.3,2.1,1.3,4.2,0.6,1.4,0.6,4.2,1.8,100.0,16,16,16,16,31,33,33,31,74,72,72,74,31,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.254,1.516,7.4,1.0,73.9,6.0,2.6,4.6,1.5,1.7,1.6,1.7,1.0,1.8,0.0,0.3,0.0,89.2,91.5,95.9,97.1,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,876,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.000,3755,1933,44,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,0.000,0.000,0,
13.9.2019,17:16:28.499,4912,7588,39.2,2810,5338,34.4,0.9,1.011,1.011,1.021,1.031,1596.4,1596.4,1596.4,1596.4,99.8,0.7,0.0,2.8,0.0,0.7,0.0,0.0,0.7,2.8,0.6,100.0,16,16,16,16,30,33,32,34,75,72,73,71,30,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,33,7.317,1.574,7.1,0.6,73.9,5.6,2.0,8.0,1.1,1.9,1.1,1.9,1.0,0.8,0.0,0.7,0.5,91.1,88.2,95.9,96.2,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.912,1.536,3.384,3.288,874,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.024,3755,1933,44,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,25,2.5,369,31,0.000,0.000,0,
13.9.2019,17:16:30.677,4893,7607,39.1,2810,5338,34.4,0.9,1.096,1.101,1.086,1.046,3192.7,3192.7,3192.7,3192.7,99.8,9.8,2.7,4.8,4.1,4.8,4.8,5.5,4.2,9.8,5.1,100.0,32,32,32,32,35,34,35,37,70,71,70,68,36,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,34,7.957,2.200,7.6,3.7,63.9,10.1,2.5,8.7,3.8,7.3,3.8,8.1,2.9,3.8,4.2,3.9,4.8,83.8,83.8,85.4,84.8,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,0.984,1.536,3.384,3.288,874,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.074,3755,1934,44,0.675,0,139.0,202.5,544.0,28.0,16.0,0.0,1.0,8.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,355,282,24,2.5,369,31,1.364,0.945,0,
13.9.2019,17:16:32.896,4923,7577,39.3,2852,5296,34.9,0.9,1.211,1.221,1.046,1.011,3691.6,3791.4,1895.7,1895.7,99.8,17.0,8.6,17.0,10.0,17.7,9.2,16.3,7.8,17.7,12.9,100.0,37,38,19,19,35,35,34,34,70,70,71,71,36,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,34,14.856,9.014,6.9,18.5,24.1,18.9,10.1,18.5,10.9,18.1,11.3,18.1,9.4,15.3,21.2,17.1,12.4,55.7,50.0,52.0,60.1,798.2,8.00,11,11,11,28,128,2,34,25,29,1.068,3.344,12.096,2.052,0.012,0.900,1.536,3.384,3.288,883,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.101,3755,1934,44,0.675,0,139.0,202.5,544.0,11.0,10.0,0.0,0.0,8.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,335,263,24,2.5,369,31,0.000,0.000,0,
13.9.2019,17:16:35.143,4924,7575,39.3,2838,5310,34.8,0.9,1.031,1.041,1.021,1.011,1596.4,1596.4,1596.4,1596.4,99.8,4.9,0.6,4.2,1.3,2.1,0.7,3.5,2.1,4.9,2.4,100.0,16,16,16,16,32,33,34,34,73,72,71,71,35,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,9.029,3.255,13.4,8.4,42.8,11.2,2.1,7.2,3.5,7.1,3.5,7.1,5.0,16.3,2.1,4.0,16.4,67.6,87.0,84.9,66.2,798.2,8.00,11,11,11,28,128,2,34,25,26,1.068,3.344,12.096,2.052,0.012,0.948,1.536,3.384,3.288,886,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,24.9,79.0,100.0,14.622,30.911,3786,1999,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,331,258,25,2.5,369,31,0.195,0.176,0,
13.9.2019,17:16:37.249,4937,7562,39.5,2854,5294,35.0,0.9,1.121,1.121,1.121,1.136,3591.8,3591.8,3591.8,3591.8,99.8,19.1,9.2,14.1,8.5,18.4,12.0,12.6,9.9,19.1,13.0,100.0,36,36,36,36,35,35,35,36,70,70,70,69,36,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,12.818,6.972,6.2,11.9,29.1,22.2,11.3,21.8,10.8,19.6,13.5,16.6,11.8,16.1,16.9,16.9,14.4,53.9,50.6,53.6,60.4,798.2,8.00,11,11,11,28,128,2,34,25,27,1.068,3.344,12.096,2.052,0.012,1.008,1.536,3.384,3.288,884,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,12.0,12.0,0.000,0.171,3786,1999,44,0.675,0,139.0,202.5,544.0,29.0,16.0,0.0,1.0,8.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,4.226,1.360,0,
13.9.2019,17:16:39.375,4947,7553,39.5,2861,5286,35.1,0.9,1.011,1.011,1.031,1.011,1596.4,1596.4,1596.4,1596.4,99.8,11.0,0.7,10.2,2.9,6.6,2.2,4.4,4.4,11.0,5.3,100.0,16,16,16,16,35,34,34,33,70,71,71,72,36,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,10.231,4.435,8.8,7.5,49.5,12.7,3.4,13.2,4.1,8.4,5.0,9.1,3.8,6.3,9.8,9.4,4.3,77.5,69.1,77.2,83.0,798.2,8.00,11,11,11,28,128,2,34,25,25,1.068,3.344,12.096,2.052,0.012,0.960,1.536,3.384,3.288,891,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.073,3786,2000,44,0.675,0,139.0,202.5,544.0,2.0,5.0,0.0,0.0,8.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,334,261,24,2.5,369,31,0.943,0.442,0,
13.9.2019,17:16:41.605,4953,7546,39.6,2875,5273,35.2,0.9,1.031,1.031,1.011,1.021,1596.4,1596.4,1596.4,1596.4,99.8,10.2,5.1,10.9,6.6,5.1,7.2,9.5,3.6,10.9,7.3,100.0,16,16,16,16,34,33,35,36,71,72,70,69,34,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,35,11.367,5.580,7.7,4.1,51.1,13.2,4.7,12.7,6.9,11.5,7.0,12.6,6.0,4.0,10.3,7.2,1.8,76.1,70.2,74.2,76.8,798.2,8.00,11,11,11,28,128,2,34,25,29,1.068,3.344,12.096,2.052,0.012,1.008,1.536,3.384,3.288,878,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.0,0.0,0.000,0.011,3786,2000,44,0.675,0,139.0,202.5,544.0,6.0,8.0,0.0,0.0,8.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,334,261,24,2.5,369,31,1.934,1.054,0,
13.9.2019,17:16:43.821,4960,7540,39.6,2891,5257,35.4,0.9,1.006,1.031,1.031,1.031,1596.4,1596.4,1596.4,1596.4,99.8,9.1,1.4,7.0,3.5,9.1,3.5,7.0,3.5,9.1,5.5,100.0,16,16,16,16,33,34,33,35,72,71,72,70,34,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,9.709,3.925,7.1,8.2,45.0,13.1,4.4,13.2,6.4,11.0,7.2,14.1,4.7,7.2,11.0,12.2,4.5,75.8,69.3,68.5,75.0,798.2,8.00,11,11,11,28,128,2,34,25,26,1.068,3.344,12.096,2.052,0.012,1.008,1.536,3.384,3.288,891,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.068,3786,2000,44,0.675,0,139.0,202.5,544.0,8.0,7.0,0.0,0.0,8.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.320,0.000,0,
13.9.2019,17:16:46.034,4953,7547,39.6,2888,5260,35.4,0.9,1.031,1.021,1.021,1.021,1596.4,1596.4,1596.4,1596.4,99.8,8.4,0.0,2.7,1.4,2.8,1.4,0.7,2.8,8.4,2.5,100.0,16,16,16,16,35,34,34,31,70,71,71,74,36,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,33,34,8.249,2.495,8.3,6.0,61.4,7.5,1.6,8.3,2.4,4.4,3.7,4.1,2.6,5.5,2.1,5.5,1.1,83.6,85.8,85.3,91.4,798.2,8.00,11,11,11,28,128,2,34,25,25,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,894,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.2,0.2,0.000,0.096,3786,2000,44,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,8.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,1.364,0.945,0,
13.9.2019,17:16:48.256,4953,7547,39.6,2887,5261,35.4,0.9,1.031,1.011,1.011,1.011,1596.4,1596.4,1596.4,1596.4,99.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.3,2.0,0.7,100.0,16,16,16,16,33,30,30,35,72,75,75,70,33,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,33,7.121,1.380,7.7,0.7,76.7,5.3,0.9,4.4,1.3,1.7,1.4,2.8,1.1,0.7,1.5,0.2,0.4,92.7,91.9,96.1,95.5,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,881,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,1.7,1.7,0.000,0.101,3786,2000,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.000,0.000,0,
13.9.2019,17:16:50.471,4950,7549,39.6,2885,5263,35.4,0.9,1.011,1.011,1.041,1.041,1596.4,1596.4,1596.4,1596.4,99.8,4.2,0.0,2.1,0.0,0.0,0.0,0.7,0.0,4.2,0.9,100.0,16,16,16,16,28,31,33,34,77,74,72,71,29,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,34,7.162,1.419,8.0,1.1,76.0,4.7,0.7,4.9,1.2,2.0,1.3,3.1,1.2,0.9,0.3,1.2,0.7,92.9,93.3,95.1,94.8,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.852,1.536,3.384,3.288,881,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.2,0.2,0.000,0.149,3786,2000,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.000,0.000,0,
13.9.2019,17:16:52.706,4953,7547,39.6,2886,5262,35.4,0.9,1.021,1.021,1.041,1.011,1596.4,1596.4,1596.4,1596.4,99.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,1.4,2.8,0.5,100.0,16,16,16,16,34,34,31,32,71,71,74,73,34,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,33,7.280,1.540,7.5,0.9,74.9,5.0,0.7,6.7,1.3,2.7,1.6,3.5,1.4,0.1,0.2,1.4,0.5,93.7,91.5,93.7,94.5,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.900,1.536,3.384,3.288,880,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.2,0.2,0.000,0.230,3786,2001,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.455,0.122,0,
13.9.2019,17:16:54.911,4953,7547,39.6,2886,5262,35.4,0.9,1.031,1.021,1.011,1.021,1596.4,1596.4,1596.4,1596.4,99.8,0.6,0.0,4.1,0.0,0.6,0.0,0.0,0.6,4.1,0.7,100.0,16,16,16,16,32,33,34,31,73,72,71,74,32,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,32,34,7.156,1.417,7.5,0.4,75.9,5.5,0.5,4.5,1.4,1.7,1.4,2.2,0.9,0.0,0.2,1.5,0.4,93.8,91.2,94.8,96.4,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.888,1.536,3.384,3.288,880,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.208,3786,2001,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.031,0.035,0,
13.9.2019,17:16:57.118,4955,7545,39.6,2887,5261,35.4,0.9,1.011,1.011,1.021,1.041,1596.4,1596.4,1596.4,1596.4,99.8,3.5,1.4,2.8,3.5,0.7,0.7,1.4,1.4,3.5,1.9,100.0,16,16,16,16,33,34,32,32,72,71,73,73,34,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.527,1.777,7.2,1.0,69.9,6.8,1.0,7.7,3.1,3.4,1.9,3.6,1.9,1.7,0.5,1.6,0.7,90.3,86.3,92.6,93.5,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.828,1.536,3.384,3.288,880,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.127,3786,2002,44,0.675,0,139.0,202.5,544.0,3.0,5.0,0.0,0.0,8.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,2.063,1.061,0,
13.9.2019,17:16:59.357,4946,7553,39.5,2882,5265,35.3,0.9,1.031,1.021,1.031,1.006,1596.4,1596.4,1596.4,1596.4,99.8,4.9,0.0,4.2,0.7,0.0,1.4,0.0,0.7,4.9,1.5,100.0,16,16,16,16,29,32,33,33,76,73,72,72,30,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,35,34,7.267,1.529,8.0,1.3,72.9,5.1,0.8,4.5,1.4,3.5,1.7,2.7,1.3,1.4,1.0,0.7,0.4,92.3,90.5,93.5,95.3,798.2,8.00,11,11,11,28,128,2,34,25,25,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,880,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.072,3786,2002,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.000,0.000,0,
13.9.2019,17:17:1.549,4947,7553,39.5,2882,5265,35.3,0.9,1.021,1.231,1.021,1.041,1596.4,1596.4,1596.4,1596.4,99.8,4.9,0.7,5.6,1.3,2.0,3.5,1.4,0.7,5.6,2.5,100.0,16,16,16,16,33,33,31,33,72,72,74,72,33,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,33,7.673,1.930,8.1,2.4,65.9,6.6,0.6,7.1,1.6,3.3,3.8,4.5,1.9,3.8,1.7,1.7,1.1,88.3,86.8,89.9,90.7,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.996,1.536,3.384,3.288,877,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.4,0.4,0.000,0.137,3786,2002,44,0.675,0,139.0,202.5,544.0,1.0,5.0,0.0,0.0,8.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,0.000,0.000,0,
13.9.2019,17:17:3.767,4946,7554,39.5,2881,5267,35.3,0.9,1.021,1.041,1.166,1.021,1596.4,1596.4,3691.6,1596.4,99.8,4.2,0.0,0.6,0.7,0.0,0.0,2.8,0.7,4.2,1.1,100.0,16,16,37,16,34,32,33,34,71,73,72,71,35,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,34,34,7.226,1.485,8.0,0.4,76.4,4.8,0.5,4.0,1.7,1.8,1.9,4.5,1.9,0.0,0.4,0.0,0.6,94.5,93.3,95.7,92.3,798.2,8.00,11,11,11,28,128,2,34,25,24,1.068,3.344,12.096,2.052,0.012,0.864,1.536,3.384,3.288,878,No,40,40,No,No,40,No,No,0.0,0.0,0.0,0.000,0.000,1276,253,0.0,0.1,0.1,0.000,0.149,3786,2002,44,0.675,0,139.0,202.5,544.0,0.0,5.0,0.0,0.0,8.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,333,260,24,2.5,369,31,1.364,0.945,0,
